x,y,z,vx,vy,vz
-43409017.36863016,-51195482.57087267,5000076.456888935,31.21356338850837,-43.42798266785076,-2.047720023645249
-40642251.51924364,-54862186.36108826,4814997.527987912,32.80116343061987,-41.44277104989663,-2.233786598922331
-37746209.1203145,-58355931.17586905,4614547.155205432,34.20714440246785,-39.42754122288679,-2.403576347651619
-34736275.42723682,-61674927.9834703,4400118.869801238,35.43892780476953,-37.4005101342964,-2.557423684120193
-31627119.23628382,-64818855.60407263,4173068.178109229,36.50557932144411,-35.37743523516748,-2.695864994749391
-28432575.0697243,-67788648.90479754,3934697.458330959,37.41726009409463,-33.37164840500585,-2.819585398248638
-25165569.383736,-70586294.0512428,3686245.16230116,38.18475793837229,-31.39417980342888,-2.929372430985532
-21838083.62679462,-73214637.21422166,3428878.70922425,38.81910318877161,-29.45394077421582,-3.026076900704693
-18461146.91033548,-75677210.6933488,3163690.455760401,39.33126645990987,-27.55794032914254,-3.11058077516277
-15044851.51087739,-77978078.45912772,2891696.150599182,39.73193086935045,-25.71151530396878,-3.183771690699782
-11598385.18850852,-80121701.62690647,2613835.328390066,40.03132877971632,-23.91855956037098,-3.246523427062707
-8130075.211065944,-82112823.3179528,2330973.161302812,40.23913229473581,-22.18174223603857,-3.299681551965143
-4647439.897362739,-83956371.66892071,2043903.357882939,40.36438702863357,-20.50270882926429,-3.344053393910509
-1157244.361035037,-85657379.34605356,1753351.770770639,40.4154796099613,-18.88226181746247,-3.3804015300984
2334442.092513098,-87220917.73216426,1459980.442168552,40.4001306456094,-17.32051962882759,-3.409440049765736
5822188.807346647,-88652043.91950864,1164391.875798829,40.32540623004369,-15.81705424018425,-3.431832949282024
9301148.207584318,-89955758.70863749,867133.3752843626,40.19774239580188,-14.37100860195774,-3.448194117677989
12767002.73652347,-91136973.94251212,568701.3313464299,40.0229780844937,-12.98119562423401,-3.459088469926737
16215914.88683415,-92200487.66747616,269545.3745213002,39.80639323743269,-11.64618070814172,-3.465033874573988
19644480.64841423,-93150965.78771096,-29927.66279923171,39.55274945427549,-10.36434986423008,-3.466503599692245
23049686.51085928,-93992929.05401374,-329350.0102440789,39.26633135594839,-9.133965392892545,-3.463929066068267
26428870.0209519,-94730744.39270702,-628389.468633756,38.95098733251929,-7.953210961613959,-3.457702749654592
29779683.80061613,-95368619.73148157,-926746.1720848456,38.61016877862988,-6.82022773543286,-3.448181117864493
33100062.86776002,-95910601.61380893,-1224149.602219567,38.24696723983634,-5.733143024547756,-3.435687517749339
36388195.06345693,-96360575.01173869,-1520355.847737774,37.86414913227278,-4.690092721937681,-3.420514959970339
39642494.36769673,-96722264.84898181,-1815145.098653123,37.46418787254663,-3.689238623554013,-3.402928762161257
42861576.87753318,-96999238.83334768,-2108319.362017743,37.0492933791009,-2.728781559137782,-3.383169030008121
46044239.22205751,-97194911.27132401,-2399700.384579375,36.62143899224665,-1.806971115232987,-3.361452965195519
49189439.19535115,-97312547.59945318,-2689127.767233178,36.18238591714974,-0.9221126038548595,-3.337976997158289
52296278.39925282,-97355269.41872028,-2976457.256116353,35.73370532972353,-0.07257181978806182,-3.312918741036552
55363986.70082828,-97326059.86089897,-3261559.195571303,35.27679830543118,0.7432219647848692,-3.286438787928176
58391908.32370588,-97227769.15102665,-3544317.128840759,34.81291373988846,1.526774399315614,-3.25868233590881
61379489.40712685,-97063120.25908636,-3824626.533156224,34.34316443124585,2.279525545517032,-3.22978067169329
64326266.88109435,-96834714.5575839,-4102393.676769145,33.86854149013529,3.002850213359596,-3.199852513509903
67231858.52001975,-96545037.42091696,-4377534.586398512,33.38992723535173,3.698058942604902,-3.169005225954367
70095954.05052306,-96196463.71798769,-4649974.11449454,32.90810672376006,4.366399468390406,-3.137335917437248
72918307.20141357,-95791263.16205409,-4919645.096619911,32.42377805214107,5.009058540975561,-3.104932430452074
75698728.59529328,-95331605.49188,-5186487.590111144,31.93756155750513,5.627163995692239,-3.071874234355937
78437079.39167506,-94819565.4662774,-5450448.18599344,31.45000803127262,6.221786990374698,-3.038233229732594
81133265.60100889,-94257127.66051012,-5711479.386878062,30.96160605195685,6.793944344855674,-3.004074472744697
83787232.99760771,-93646191.05804518,-5969539.044268034,30.47278853080432,7.344600931241128,-2.969456827207291
86398962.5672048,-92988573.43506375,-6224589.849337477,29.98393855529639,7.874672075072178,-2.934433551453296
88968466.43182926,-92286015.53817101,-6476598.871832814,29.4953946066732,8.385025936792935,-2.899052826426498
91495784.20091194,-91540185.05805439,-6725537.142274674,29.00745521957115,8.876485850388196,-2.863358230838942
93980979.7030964,-90752680.40356852,-6971379.273118481,28.52038314456596,9.349832602074605,-2.827389168674941
96424138.05819242,-89925034.28198859,-7214103.114966441,28.03440906781491,9.805806636757675,-2.791181253817171
98825363.05313024,-89058717.09206153,-7453689.444315899,27.54973493605248,10.2451101838282,-2.754766656114441
101184774.7897092,-88155140.13707528,-7690121.679684646,27.06653692986976,10.66840929694745,-2.718174412808982
103502507.5754337,-87215658.66551836,-7923385.623276696,26.58496812345295,11.07633580491081,-2.681430708897209
105778708.0318416,-86241574.74706775,-8153469.22564875,26.10516086472382,11.46948917260825,-2.644559129716591
108013533.3974975,-85234139.99165887,-8380362.371111713,25.62722890607244,11.84843827261471,-2.607580888839927
110207150.0052855,-84194558.11929287,-8604056.681862053,25.15126931256755,12.21372306912554,-2.570515034227954
112359731.9158321,-83123987.388047,-8824545.339090336,24.67736417162178,12.56585621686208,-2.533378635552697
114471459.6908464,-82023542.88749824,-9041822.919567656,24.20558212557537,12.90532457815026,-2.496186955664911
116542519.2919295,-80894298.70447639,-9255885.24647455,23.7359797465413,13.2325906618299,-2.458953609363327
118573101.0919955,-79737289.96774033,-9466729.253519222,23.26860277111641,13.54809398761306,-2.421690712827328
120563398.9879021,-78553514.77787061,-9674352.861694861,22.80348721100821,13.85225237938051,-2.384409027375922
122513609.6042238,-77343936.02839349,-9878754.868348766,22.34066035477428,14.14546318977673,-2.34711810136576
124423931.5793791,-76109483.12401211,-10079934.84856507,21.88014167451223,14.42810445774269,-2.30982641388
126294564.9264676,-74851053.60173993,-10277893.0691519,21.42194365077162,14.70053599819525,-2.272541523221235
128125710.4622828,-73569514.66090351,-10472630.415725,20.96607252762072,14.96310042126288,-2.235270221627177
129917569.298923,-72265704.6082962,-10664148.3333929,20.51252900816683,15.21612407616609,-2.198018694878508
131670342.3932121,-70940434.2252597,-10852448.78126794,20.06130889823042,15.45991791349779,-2.16079268146278
133384230.1496565,-69594488.06400318,-11037534.20036257,19.61240370224471,15.69477826019763,-2.123597621152436
135059432.0728259,-68228625.68083557,-11219407.49335254,19.16580117099482,15.92098750503325,-2.086438778410992
136696146.4648193,-66843582.81389809,-11398072.01331061,18.7214857963733,16.13881469938767,-2.049321323861488
138294570.1629115,-65440072.51216627,-11573531.55712059,18.27943924534837,16.34851608773968,-2.01225035918632
139854898.3117825,-64018786.22082198,-11745790.35830675,17.83964072541301,16.55033559178963,-1.975230878429617
141377324.1642026,-62580394.8257353,-11914853.07390599,17.40206727777623,16.74450527795561,-1.938267670785421
142862038.9040293,-61125549.65722814,-12080724.76103074,16.9666940019594,16.93124583660733,-1.901365183206963
144309231.4860444,-59654883.45118613,-12243410.84081138,16.53349422357906,17.11076709223817,-1.864527370747447
145719088.4884685,-58169011.26453156,-12402917.04997212,16.1024396233696,17.28326854919503,-1.827757564691725
147091793.9756656,-56668531.34232773,-12559249.38268057,15.67350034717894,17.44893996289049,-1.791058382381073
148427529.3701496,-55154025.93513375,-12712414.02688995,15.24664511363223,17.6079619163737,-1.75443169079852
149726473.3341933,-53626062.06714228,-12862417.29986838,14.82184132988285,17.76050637938985,-1.717878623054974
150988801.6619346,-52085192.25748219,-13009265.58707405,14.3990552188811,17.90673723085125,-1.68139963699645
152214687.1829133,-50531955.19840561,-13152965.28735908,13.97825195604386,18.04681073318633,-1.644994600375759
153404299.6776418,-48966876.39472397,-13293522.76611193,13.55939581011298,18.18087595500538,-1.608662887056174
154557805.8053101,-47390468.7688791,-13430944.31672904,13.14245028226023,18.30907514473547,-1.572403471908561
155675369.0432455,-45803233.23563349,-13565236.12992477,12.7273782383545,18.4315440614554,-1.536215016385985
156757149.6373735,-44205659.24975659,-13696404.26987732,12.31414203089744,18.5484122703993,-1.500095940813714
157803304.5626951,-42598225.32944614,-13824454.65600478,11.90270360877562,18.65980341024951,-1.464044482463402
158813987.4926985,-40981399.5576545,-13949393.04917493,11.49302461432427,18.76583543817635,-1.428058740377756
159789348.7766212,-39355640.06303556,-14071225.04128256,11.08506646812257,18.86662085719844,-1.392136708851877
160729535.4235428,-37721395.48188854,-14189956.04730842,10.67879044248454,18.96226692915694,-1.35627630176594
161634691.0923814,-36079105.40223804,-14305591.29916153,10.27415772485726,19.05287587556719,-1.320475369859436
162504956.086978,-34429200.79102758,-14418135.84077526,9.871129472388898,19.13854506785513,-1.284731712753083
163340467.3555565,-32772104.40529851,-14527594.524069,9.469666858867527,19.21936720796195,-1.249043087178107
164141358.4939508,-31108231.18815663,-14633972.00549881,9.06973111511059,19.2954304999666,-1.213407212543209
164907759.7520711,-29437988.65028201,-14737272.74300525,8.671283563744689,19.36681881316776,-1.177821774681448
165639798.0431636,-27761777.23770569,-14837500.99322894,8.27428564917565,19.43361183695064,-1.142284428386357
166337596.9554752,-26079990.68655105,-14934660.80890905,7.878698963422336,19.49588522770255,-1.106792799166835
167001276.7659935,-24393016.36541659,-15028756.03641044,7.484485268377061,19.55371074801458,-1.071344484514091
