x,y,z,vx,vy,vz
172049249.9248239,17285798.49632506,-16336510.19848384,-1.710428690176666,19.71667929432327,-0.2419357161987188
171885406.6745992,18987615.27495207,-16355893.14254547,-2.082158341607231,19.67661998196432,-0.2067386672644211
171689466.4732144,20685813.40829643,-16372233.75516695,-2.453418892863722,19.6329140343637,-0.1715108877720981
171461468.5013246,22380077.71065247,-16385529.25404299,-2.824241538641605,19.58555837775554,-0.1362494301794213
171201449.2563105,24070092.63254775,-16395776.60130939,-3.194657196910492,19.53454766528624,-0.1009513263268431
170909442.5762397,25755542.0642744,-16402972.50176495,-3.564696507615299,19.47987427472599,-0.06561358750914081
170585479.6639619,27436109.13907299,-16407113.40109854,-3.934389830884494,19.42152830271616,-0.03023320452194511
170229589.111382,29111476.03566964,-16408195.48411922,-4.303767244682828,19.35949755554497,0.00519285231110711
169841796.9239627,30781323.7798654,-16406214.67298817,-4.672858541844374,19.29376753643341,0.04066763312505284
169422126.5455124,32445332.04487555,-16401166.62545124,-5.041693226418908,19.22432142930487,0.0761942085084506
168970598.883321,34103178.9501134,-16393046.73307199,-5.410300509261822,19.15114007900193,0.1117756695007017
168487232.3337118,35754540.85810971,-16381850.11946486,-5.778709302794143,19.07420196790491,0.1474151275859343
167972042.8080854,37399092.16925453,-16367571.63852935,-6.146948214855285,18.99348318889661,0.1831157146774931
167425043.7595359,39036505.11404313,-16350205.87268617,-6.51504554156681,18.90895741460829,0.218880583086686
166846246.2101304,40666449.54250137,-16329747.13111699,-6.883029259119983,18.82059586287156,0.2547129054692672
166235658.7789474,42288592.71045917,-16306189.44800996,-7.25092701439452,18.72836725829073,0.2906158747428327
165593287.7109797,43902599.0623329,-16279526.58081402,-7.618766114309433,18.63223778983961,0.326592703967731
164919136.9070163,45508130.01006848,-16249752.00850517,-7.986573513799775,18.5321710643757,0.3626466261838992
164213207.9546263,47104843.70788762,-16216858.92986926,-8.354375802304837,18.42812805595339,0.3987808941952231
163475500.160379,48692394.82246843,-16180840.26180574,-8.722199188645911,18.320067050806,0.4349987802927071
162706010.5834447,50270434.29818057,-16141688.63765857,-9.090069484159768,18.20794358785448,0.4713035759067594
161904734.0707338,51838609.11698116,-16099396.40558039,-9.458012083946015,18.0917103945871,0.5076985911784009
161071663.2937421,53396562.05256518,-16053955.62693776,-9.826051946073177,17.97131731814198,0.5441871544381653
160206788.7872878,54943931.41834719,-16005358.07476581,-10.19421356857576,17.84671125140911,0.5807726115805556
159310098.9903378,56480350.80883633,-15953595.23228195,-10.56252096406031,17.71783605395454,0.6174583253207704
158381580.2891374,58005448.83394776,-15898658.2914693,-10.93099763172375,17.58463246755285,0.6542476743193797
157421217.0628785,59518848.84577492,-15840538.15174215,-11.29966652656944,17.44703802609773,0.6911440521591032
156428991.7321559,61020168.6573264,-15779225.41870675,-11.66855002558844,17.30498695964225,0.7281508661566081
155404884.8104856,62509020.25270871,-15714710.40303257,-12.03766989065297,17.15841009230141,0.7652715359905216
154348874.9591819,63985009.48821235,-15646983.11945077,-12.40704722784761,17.0072347337293,0.8025094921254077
153260939.0459116,65447735.78373291,-15576033.28589841,-12.77670244293975,16.85138456386079,0.8398681740095117
152141052.2072747,66896791.80393101,-15501850.32282906,-13.14665519266806,16.69077951058496,0.8773510280226695
150989187.9157872,68331763.12850496,-15424423.35271239,-13.51692433149602,16.52533561999449,0.9149615051486721
149805318.0516718,69752227.91091886,-15343741.19974765,-13.88752785345887,16.35496491882269,0.9527030583451737
148589412.9799034,71157756.52489276,-15259792.38981878,-14.25848282866629,16.17957526867342,0.9905791395795394
147341441.632983,72547911.19792862,-15172565.15072068,-14.62980533408481,15.99907021159104,1.028593196506847
146061371.5999607,73922245.63110249,-15082047.41268984,-15.00151037800379,15.81334880652213,1.066748668743292
144749169.2222738,75280304.60431647,-14988226.80927507,-15.37361181775805,15.62230545618051,1.105048983711496
143404799.6970064,76621623.56615841,-14891090.67858753,-15.74612227008138,15.425829723795,1.143497552010752
142028227.1882358,77945728.20747203,-14790626.06497273,-16.11905301345203,15.22380613919035,1.182097762267684
140619414.9471877,79252134.0176907,-14686819.72115178,-16.49241388173101,15.01611399362075,1.220852975417362
